Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1638480625.3006575,24888,1638480625,300103948,,0.28870511054992676,0.0,0.0,0.0,0.0,-0.22752629220485687
1638480625.3509288,24889,1638480625,350271650,,0.28870511054992676,0.0,0.0,0.0,0.0,-0.22752629220485687
1638480625.4007382,24890,1638480625,400257521,,0.28870511054992676,0.0,0.0,0.0,0.0,-0.22752629220485687
1638480625.4507513,24891,1638480625,450288290,,0.28870511054992676,0.0,0.0,0.0,0.0,-0.22752629220485687
1638480625.500845,24892,1638480625,500253680,,0.28870511054992676,0.0,0.0,0.0,0.0,-0.22752629220485687
1638480625.5509927,24893,1638480625,550287777,,0.3093356192111969,0.0,0.0,0.0,0.0,-0.2437850385904312
1638480625.6005256,24894,1638480625,600062119,,0.3093356192111969,0.0,0.0,0.0,0.0,-0.2437850385904312
1638480625.6504908,24895,1638480625,650127673,,0.3093356192111969,0.0,0.0,0.0,0.0,-0.2437850385904312
1638480625.7006538,24896,1638480625,700134505,,0.3093356192111969,0.0,0.0,0.0,0.0,-0.2437850385904312
1638480625.7505975,24897,1638480625,750064054,,0.32996612787246704,0.0,0.0,0.0,0.0,-0.26004379987716675
1638480625.8006527,24898,1638480625,800100231,,0.32996612787246704,0.0,0.0,0.0,0.0,-0.26004379987716675
1638480625.8505824,24899,1638480625,850074005,,0.4742576479911804,0.0,0.0,0.0,0.0,-0.37375882267951965
1638480625.9006376,24900,1638480625,900117798,,0.5979796648025513,0.0,0.0,0.0,0.0,-0.47126320004463196
1638480625.9506037,24901,1638480625,950117142,,0.6392406821250916,0.0,0.0,0.0,0.0,-0.503780722618103
1638480626.0006185,24902,1638480626,112485,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.0505602,24903,1638480626,50152982,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.1006157,24904,1638480626,100182086,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.1506965,24905,1638480626,150157427,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.2004907,24906,1638480626,200157154,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.2506506,24907,1638480626,250115663,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.30054,24908,1638480626,300170016,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
1638480626.3507469,24909,1638480626,350201104,,0.6598712205886841,0.0,0.0,0.0,0.0,-0.5200394988059998
